customerID	atm_trn_cnt_1	atm_trn_cnt	bt_trn_cnt_1	bt_trn_cnt	chq_trn_cnt_1	chq_trn_cnt	cc_trn_cnt_1	cc_trn_cnt	elt_trn_cnt_1	elt_trn_cnt	ht_trn_cnt_1	ht_trn_cnt	it_trn_cnt	it_trn_cnt_1	pos_trn_cnt_1	pos_trn_cnt	trd_trn_cnt_1	trd_trn_cnt	cc_clos	acc_credit	acc_funds	arrear_ind	cc_appr_amt	cc_avg_bal	cc_avg_bal_1	cc_min_bal	chq_acc_ind	cust_age	days_brtday	cc_ea_open_mth	sa_ea_open_mth	tr_ea_open_mth	enq_trn_cnt	equity_amt	gender	recency	fol_l_clos_mth	fol_l_open_mth	reject	sa_la_clos_mth	sa_la_open_mth	tr_la_clos_mth	tr_la_open_mth	cust_class	dep_max_amt	ch_addr	ch_marital	npv_savings	npv_trans	depos_count	joint_acc_cnt	prod_count	sav_acc_count	tra_acc_count	wthdr_count	avg_bal	title	eqity_secur	rel_age	sav_avg_bal_1	sav_avg_bal	avg_bal_1	npv_total	tra_avg_bal_1	tra_avg_bal	tr_min_bal	tra_auth_no	tra_auth_yes	call_enq_cnt	call_trn_cnt_1	call_trn_cnt	Change_In_ATM_TR
1446016	6	3	8	1	0	0	3	1	18	6	0	0	0	0	16	2	8	1	0	2000	2137.27	N	2000	-1911.64	-1912	-1845.32	N	37	204	131	-1	134	0	-1982.94	M	131	-1	-1	-1	-1	-1	-1	134	21	286.02	-1	-1	0	-51	3	1	2	0	1	9	-1768.97	UNKNOWN	0	131	0	0	-1772	-13	126	142.67	-6.95	-1	-1	0	0	0	-50
2661810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	3000.03	N	3000	0.03	0	0.03	N	33	195	135	-1	-1	0	0.03	F	135	-1	-1	-1	-1	-1	-1	-1	7	0	-1	-1	0	0	0	1	1	0	0	0	0.03	MRS	0	132	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
977314	8	18	14	1	0	0	10	1	26	35	14	0	0	0	13	16	14	1	0	1000	1957.76	N	2000	-869.68	-867	-838.32	N	42	273	86	166	156	0	-898.37	F	52	-1	-1	-1	21	52	-1	86	26	964.52	-1	-1	0	-212.13	4	0	2	0	2	35	-245.16	MS	0	163	0	0	-257	-209.38	611	624.52	33.37	-1	-1	0	14	0	125
427718	0	0	10	4	5	2	17	2	17	2	0	0	0	0	0	0	1	6	0	4000	4865.61	N	4000	1006.6	1001	4413.61	Y	42	233	232	-1	157	0	361.67	M	157	-1	-1	-1	-1	-1	-1	157	38	3000	-1	-1	0	-51	4	1	2	0	1	4	1535.02	UNKNOWN	0	228	0	0	1534	-62.43	542	528.42	503.8	-1	-1	0	0	0	
2416736	20	1	10	5	0	0	10	1	16	2	0	0	0	0	0	0	10	5	1	0	154178.33	N	2000	0	0	0	Y	56	9	80	-1	165	0	0	F	2	5	136	-1	-1	-1	0	2	18	155202.3	-1	0	0	4870.71	0	1	1	0	1	4	36130.11	MRS	0	162	0	0	36116	4859.28	36116	36130.11	2	-1	7	0	0	0	-95
169011	9	4	25	3	0	1	31	41	37	48	1	2	0	0	10	3	21	4	0	104000	107731.17	N	5000	-2487.71	-2474	-1459.4	Y	34	166	153	61	-1	0	-92633.67	M	53	13	53	-1	-1	61	-1	-1	11	2606.14	8	-1	-2	0	7	1	3	1	0	48	-88229.52	UNKNOWN	0	150	3711	3730.46	-88247	2018	0	0	0	-1	-1	0	9	0	-55.55555556
162310	5	5	17	0	0	0	23	15	30	26	0	0	0	0	4	6	17	0	0	4000	4037.51	N	4000	-2141.01	-2149	-1465.99	N	42	281	181	-1	184	0	-2290.29	F	34	-1	-1	-1	-1	-1	-1	184	28	1000	-1	-1	0	-51	8	1	2	0	1	23	-1985.64	UNKNOWN	0	181	0	0	-1993	112.54	163	155.37	1.35	-1	-1	0	0	0	0
1843818	16	2	18	4	0	0	10	2	16	4	10	14	0	10	0	0	18	4	0	12400	13156.62	N	6000	-5811.59	-5811	-5705.82	N	48	207	120	-1	132	14	-8526.35	M	7	68	31	-1	-1	-1	31	7	22	540	-1	-1	0	-382.5	4	2	3	0	2	4	-7939.41	MR	0	130	0	0	-7946	-48	513	526.62	88.06	-1	-1	0	0	0	-87.5
4977014	0	0	10	0	0	0	9	0	9	0	0	0	0	0	0	0	10	0	0	1500	1506	N	2000	6	10	6	N	25	327	60	-1	-1	0	6	F	60	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	0	0	0	0	1	0	0	0	6	MRS	0	5	0	0	10	-11.43	0	0	0	-1	-1	0	0	0	
1274613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	2000	N	2000	0	0	0	N	29	257	84	-1	-1	0	0	F	84	-1	-1	-1	-1	-1	-1	-1	36	0	-1	-1	0	0	0	0	1	0	0	0	0	MRS	0	82	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
1371412	1	2	15	1	0	0	23	31	30	34	10	0	0	0	6	1	15	1	0	95000	95000	N	2000	-751.25	-758	-229.28	N	27	181	6	-1	6	0	-92058.66	F	6	-1	6	-1	-1	-1	-1	6	9	968.29	-1	-1	0	0	5	1	2	0	0	36	-91835.05	UNKNOWN	0	6	0	0	-91855	4088.51	0	0	0	-1	-1	0	0	0	100
2105712	14	0	10	1	0	0	21	0	22	0	0	0	0	0	0	0	10	1	0	2500	2500	N	2500	-1590	-1583	-1351.06	N	32	321	121	-1	121	0	-1380.47	M	121	-1	-1	-1	-1	-1	8	121	11	1131.6	7	-1	0	0	1	0	1	0	0	0	-1590	MR	0	119	0	0	-1583	38	0	0	0	-1	-1	0	0	0	-100
521314	0	0	3	4	0	0	21	6	21	6	0	0	0	0	0	0	3	4	1	3000	3000	N	3000	-56.6	-36	246	N	0	-1	21	-1	-1	0	-156.01	U	21	-1	-1	-1	-1	-1	-1	-1	26	350	-1	-1	0	0	3	0	1	0	0	7	-56.6	UNKNOWN	0	21	0	0	-36	-60.56	0	0	0	-1	-1	0	0	0	
4984908	10	15	10	8	10	1	0	0	10	17	10	3	0	0	10	2	10	9	1	130000	130000	N	2000	-29.3	-79	0	Y	34	4	2	5	-1	3	-124598.72	F	2	-1	3	-1	-1	5	-1	-1	37	1996.95	2	-1	0	0	10	0	2	0	0	18	-126138.82	MISS	0	5	100	0	-126164	5529.04	0	0	0	2	-1	3	10	0	50
2357467	9	2	10	7	11	16	13	12	19	16	10	19	0	0	5	2	10	23	0	5000	45671.45	N	5000	-1393.46	-1391	-1034.94	Y	38	159	15	-1	40	15	-2048.22	F	15	15	40	-1	-1	-1	-1	40	8	127868.42	-1	-1	0	3873.15	5	1	3	0	1	34	2033.39	MRS	0	39	0	0	2047	5394.57	37616	37630.06	1293.04	-1	-1	2	6	0	-77.77777778
1911615	11	5	2	3	10	11	10	4	13	18	10	9	0	1	10	9	3	14	0	6500	25371.7	N	6500	-41.99	-35	-1.37	Y	52	333	117	-1	155	9	-76.48	F	35	-1	-1	-1	-1	-1	-1	35	0	780.3	-1	-1	0	1012.86	11	2	2	0	2	31	22464.12	MRS	0	152	0	0	22449	1001.43	22491	22506.11	16962.37	-1	-1	0	0	0	-54.54545455
4802217	1	1	20	9	18	2	0	0	17	4	0	0	0	0	16	3	27	11	0	76500	77313.2	N	2000	89.34	113	89.34	Y	41	199	60	-1	101	0	-63526.58	M	17	56	17	-1	-1	-1	-1	17	24	3000	-1	-1	0	-477.95	8	1	4	0	3	11	-62846.23	MR	0	99	0	0	-62836	653.12	702	696.91	470.32	-1	-1	0	0	0	0
3735513	2	12	10	6	0	0	10	8	23	24	0	0	0	0	15	4	10	6	0	3000	5454.13	N	3000	-511.15	-611	-317.5	N	24	229	2	87	609	0	-528.4	F	2	-1	-1	-1	-1	87	-1	609	16	1812	2	2	-2	-51	5	0	3	1	1	23	1905.87	MS	0	599	2006	1988.27	1915	-127.45	425	428.75	39.38	-1	-1	0	0	0	500
4666613	10	6	2	18	10	4	10	4	5	13	21	6	0	0	10	3	3	22	0	16500	16772.01	N	5000	-2252.22	-2264	4.59	Y	38	216	31	-1	66	0	-10243.83	M	14	27	27	-1	-1	-1	5	14	8	3432.25	5	7	0	-440.13	5	1	3	0	2	27	-9170.66	MR	0	64	0	0	-9172	196.38	460	450.81	-867.88	-1	-1	0	21	0	-40
715213	11	13	8	7	0	0	27	42	40	60	0	0	0	0	8	5	8	7	0	14000	19933.97	N	4000	-940.42	-922	-553.53	N	28	233	8	27	122	0	-4349.75	M	2	-1	23	-1	26	2	27	26	36	1296	6	-1	349.74	72.9	7	1	4	1	1	61	2543.11	MR	0	120	5758	5858.73	2546	380.69	1130	1112.51	74.38	-1	-1	0	0	0	18.181818182
136519	10	3	10	1	0	0	10	3	10	6	0	0	0	0	0	0	10	1	0	2000	2000	Y	2000	-1846.38	-1860	-1686.68	N	42	117	109	-1	-1	0	-1992.91	M	109	-1	-1	-1	-1	-1	-1	-1	0	60	-1	-1	0	0	1	0	1	0	0	6	-1846.38	UNKNOWN	0	107	0	0	-1860	38	0	0	0	-1	-1	0	0	0	-70
427910	0	0	12	8	0	0	1	0	1	0	0	0	0	0	3	0	12	8	0	1000	1575.2	N	2000	-590.21	-574	-549.53	N	49	99	150	-1	177	0	-549.53	F	5	-1	-1	-1	-1	-1	-1	5	32	368.04	-1	-1	0	-339.37	6	2	2	0	2	7	159.23	UNKNOWN	0	174	0	0	160	-336.62	748	749.44	481.1	-1	-1	0	0	0	
883414	0	0	10	2	0	0	3	0	3	0	0	0	0	0	0	0	10	2	0	1000	1000	N	2000	-401.29	-382	-359.19	N	43	66	167	-1	-1	0	-359.19	F	167	114	197	-1	-1	-1	-1	-1	8	50	-1	-1	0	0	2	0	1	0	0	0	-401.29	MRS	0	193	0	0	-382	-11.43	0	0	0	-1	-1	0	0	0	
1358812	12	8	2	6	0	0	1	4	24	27	10	15	0	0	9	15	2	6	0	500	1402.41	N	2000	-269.34	-268	-138.23	N	27	331	94	-1	122	15	-223.18	F	67	19	67	-1	-1	-1	-1	122	8	310.83	-1	-1	0	1.5	9	0	2	0	1	30	1043.08	UNKNOWN	0	120	0	0	1061	-9.93	1329	1312.42	902.41	-1	-1	0	0	0	-33.33333333
3547513	1	23	0	0	0	0	0	0	42	49	0	0	0	0	41	26	0	0	0	1000	1405.71	N	2000	-13.55	-13	0	N	32	207	1	-1	38	0	-40	M	1	-1	-1	-1	-1	-1	-1	38	12	2024.5	-1	1	0	-226.2	4	0	2	0	1	49	463.68	MR	0	37	0	0	451	-352.24	465	477.23	-14.01	-1	-1	0	0	0	2200
2005217	0	0	4	1	0	0	14	0	14	0	0	0	0	0	0	0	4	1	0	2000	2000	N	2000	-983.05	-966	-17.82	N	39	329	154	-1	174	0	-17.82	F	74	37	93	-1	-1	-1	10	74	8	1500	-1	-1	0	0	1	1	1	0	0	0	-983.05	MRS	0	171	0	0	-966	2.75	0	0	0	-1	-1	0	0	0	
1070519	0	0	10	1	10	2	10	4	10	4	0	0	0	0	0	0	10	3	0	5000	36021.91	N	5000	0	0	0	Y	42	187	166	-1	170	0	0	F	113	-1	-1	-1	-1	-1	-1	170	0	400	-1	-1	0	304.5	1	0	3	0	1	7	31280.09	MS	0	167	0	0	31301	350.19	6301	6280.09	6021.91	7	2	0	0	0	
3402117	21	12	17	2	0	0	0	0	34	26	8	1	0	0	16	13	17	2	0	0	173.07	N	2000	0	0	0	N	20	279	4	46	46	1	0	M	4	-1	-1	4	21	46	-1	21	20	1162.7	4	4	0	-479.51	4	0	1	0	2	26	355.68	MR	0	44	0	0	346	-479.51	346	355.68	27.13	9	6	0	25	0	-42.85714286
1365110	0	0	10	1	0	0	10	6	10	6	0	0	0	0	0	0	10	1	0	2000	2000	N	2000	-222.88	-238	-148.74	N	55	219	64	-1	-1	0	-302.68	M	64	-1	-1	-1	-1	-1	-1	-1	38	20	-1	-1	0	0	1	0	1	0	0	6	-222.88	UNKNOWN	0	63	0	0	-238	-11.43	0	0	0	-1	-1	0	0	0	
1562514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	1803.14	N	2000	3.14	3	3.14	N	40	359	162	-1	-1	0	3.14	M	162	-1	-1	-1	-1	-1	-1	-1	36	0	-1	-1	0	0	0	0	1	0	0	0	3.14	UNKNOWN	0	159	0	0	3	-11.43	0	0	0	-1	-1	0	0	0	
1239211	11	0	10	3	0	0	27	40	28	40	10	0	0	0	5	0	10	3	1	2500	2500.63	N	2500	-4120.55	-4136	-2387.73	N	37	272	138	-1	85	0	-2387.73	F	1	-1	-1	-1	-1	-1	-1	85	17	2228.04	-1	-1	0	-161.13	3	0	2	0	1	41	-4100.96	MS	0	135	0	0	-4115	140.87	39	19.59	-3.17	-1	-1	0	9	0	-100
4605118	0	0	10	1	10	1	0	0	0	0	0	0	0	0	0	0	10	2	0	2000	4972.34	N	2000	0	0	0	Y	35	5	64	-1	94	0	0	M	30	36	71	-1	-1	-1	-1	30	11	7050.2	-1	-1	0	368.89	2	1	2	0	2	2	6371.89	MR	0	93	0	0	6358	357.46	6358	6371.89	2970.86	-1	-1	0	0	0	
26713	8	7	0	11	10	8	10	1	48	69	3	0	0	0	41	61	5	19	0	2000	8219.14	N	2000	-59.49	-54	-0.54	Y	50	10	15	89	16	0	-37.44	F	15	-1	-1	-1	7	16	-1	16	30	2471.25	-1	-1	271.12	86.39	7	1	3	3	1	85	7182.02	MRS	0	87	5614	5606.83	7192	327.23	1646	1634.68	343.44	7	3	0	0	0	-12.5
2383917	1	2	10	1	0	0	3	0	1	2	0	0	0	0	0	0	10	1	0	5000	5000	N	5000	-5079.42	-5073	-4943.66	N	32	148	36	-1	-1	0	-5193.55	M	36	-1	-1	-1	-1	-1	-1	-1	38	170	-1	-1	0	0	1	0	1	0	0	2	-5079.42	MR	0	35	0	0	-5073	585.63	0	0	0	-1	-1	0	0	0	100
4152316	8	19	10	2	0	0	0	0	27	42	2	4	0	0	11	23	10	2	0	0	1547.06	N	2000	0	0	0	N	29	51	8	14	31	2	0	F	8	-1	-1	-1	-1	14	-1	31	4	1841.95	-1	8	0	-154.66	3	0	1	0	2	46	1986.26	MISS	0	30	0	0	1981	-154.66	1981	1986.26	785.08	10	7	0	23	0	137.5
941612	10	2	0	0	0	0	10	3	10	6	0	0	0	0	10	1	0	0	0	14000	14471.8	N	2000	-1903.89	-1917	-1480.91	N	44	284	19	-1	109	0	-8480.41	F	19	-1	19	-1	-1	-1	20	20	0	664.7	-1	-1	0	-253.31	4	1	3	0	1	7	-8264.62	MRS	0	19	0	0	-8245	133.11	205	195.65	-4.35	13	9	0	0	0	-80
2512162	4	5	10	6	0	0	10	9	28	25	11	24	0	10	18	11	10	6	0	371000	435798.82	N	6000	-798.36	-787	-77.98	N	33	158	45	45	149	24	180147.29	F	2	1	3	-1	-1	45	-1	3	0	2425	-1	-1	-2	1088.59	8	1	5	1	2	28	-281013.9	UNKNOWN	0.33	146	2762	2769.82	-281008	5016.02	8273	8260.58	5945.14	6	4	18	10	0	25
2289818	0	0	10	6	10	0	10	1	10	1	0	0	0	0	0	0	10	6	0	3000	15086.89	N	3000	-636.47	-649	-207.18	Y	54	362	81	-1	124	0	-862.44	F	9	-1	-1	-1	-1	-1	-1	82	23	702.28	-1	-1	0	328.02	5	1	3	0	2	6	11883.17	MRS	0	122	0	0	11875	274.92	7513	7519.64	7064.01	9	5	0	0	0	
4310711	16	3	20	6	26	14	0	0	22	5	5	6	0	0	16	2	32	20	0	347500	360984.14	N	2000	0	0	0	Y	45	45	14	10	50	0	-206826.5	F	10	36	36	-1	-1	10	-1	50	20	2368.92	-1	8	349.74	-416.6	7	1	4	1	2	27	-195127.33	MS	0	14	8924	8915.73	-195120	4319.4	348	330.75	330.75	-1	-1	0	16	0	-81.25
388611	0	0	1	1	0	0	2	6	2	6	0	0	0	0	0	0	1	1	0	2000	2000	N	2000	-175.64	-168	-75.85	N	44	299	133	-1	-1	0	-382.75	F	133	-1	-1	-1	-1	-1	-1	-1	8	240	-1	-1	0	0	1	1	1	0	0	6	-175.64	UNKNOWN	0	131	0	0	-168	-11.43	0	0	0	-1	-1	0	0	0	
2244913	13	3	10	0	19	0	10	8	21	36	1	14	0	0	9	25	18	0	0	4000	5018.63	N	4000	-1995.5	-1976	-1830.16	Y	34	204	30	-1	140	11	-2061.07	F	30	3	139	-1	-1	-1	-1	140	8	979.12	2	-1	0	1.5	12	1	2	0	1	45	-929.81	MISS	0	138	0	0	-904	75.78	1050	1065.69	292.92	7	3	0	16	0	-76.92307692
365918	10	6	10	0	0	0	0	0	10	6	0	0	0	0	0	0	10	0	0	500	589.9	N	2000	0	0	0	N	25	276	25	-1	205	0	0	M	25	-1	-1	-1	-1	-1	-1	205	36	326.7	-1	-1	0	-51	2	0	2	0	1	7	164.64	UNKNOWN	0	202	0	0	171	-81.28	171	164.64	42.43	-1	5	0	0	0	-40
1504217	10	4	10	1	0	0	24	33	27	39	12	1	0	0	10	2	10	1	0	55000	55000	N	5000	-1726.87	-1721	-690.45	N	37	41	10	-1	82	0	-48457.23	F	10	-1	4	-1	-1	-1	-1	82	38	2579.15	-1	-1	0	0	6	1	2	0	0	44	-48052.96	UNKNOWN	0	80	0	0	-48070	1163.85	0	0	0	-1	-1	0	0	0	-60
1349012	0	0	10	1	0	0	10	1	10	1	0	0	0	0	0	0	10	1	0	3000	3000	N	3000	-617.89	-641	-589.89	N	44	214	224	-1	-1	0	-589.89	F	224	-1	-1	-1	-1	-1	-1	-1	3	50	-1	-1	0	0	2	0	1	0	0	0	-617.89	UNKNOWN	0	220	0	0	-641	2.75	0	0	0	-1	-1	0	0	0	
5096710	10	9	4	1	10	7	10	4	0	18	1	26	0	0	10	5	10	8	0	426000	426000	N	5000	-1.03	-2	0	Y	46	228	3	-1	-1	16	-392043.66	F	3	-1	4	-1	-1	-1	-1	-1	10	14568.08	-1	-1	0	0	10	1	2	0	0	42	-283307.78	MRS	0	4	0	0	-283328	7750.11	0	0	0	3	-1	0	10	0	-10
4716055	3	18	10	3	0	0	8	1	30	45	0	0	0	0	15	26	10	3	1	3000	26246.44	N	3000	-1796.24	-1789	0	N	31	280	64	-1	102	0	-237.5	F	1	1	56	-1	-1	-1	3	55	0	2913.31	-1	-1	0	3319.27	9	2	2	0	2	46	23313.39	MS	0	100	0	0	23329	3357.27	25094	25109.63	22677.73	18	2	0	0	0	500
4501411	10	3	1	2	0	0	10	19	3	22	10	0	0	10	10	0	1	2	0	370700	370700	N	6000	-1680.83	-1672	-733.09	N	48	175	62	-1	-1	0	-340734.05	F	19	51	18	-1	-1	-1	-1	-1	0	3022.13	2	-1	0	0	13	1	2	0	0	33	-339523.4	MRS	0	18	0	0	-339546	11400.08	0	0	0	-1	-1	0	10	0	-70
1613914	0	0	10	2	0	0	10	11	10	11	0	0	0	0	0	0	10	2	0	2000	2000	N	2000	-536.91	-553	-59.95	N	32	333	68	-1	-1	0	-1218.63	F	68	-1	-1	-1	-1	-1	-1	-1	29	518.01	6	-1	0	0	1	1	1	0	0	13	-536.91	UNKNOWN	0	66	0	0	-553	2.75	0	0	0	-1	-1	0	0	0	
789502	10	1	5	10	0	0	10	3	10	7	0	0	0	0	10	3	5	10	0	1000	15529.27	N	2000	-656.14	-638	-636.48	N	36	4	101	-1	102	0	-636.48	M	101	-1	-1	-1	-1	-1	29	102	10	400	-1	-1	0	629.66	9	1	2	0	1	8	13857.18	MR	0	100	0	0	13852	632.41	14508	14513.32	14192.61	-1	-1	0	0	0	-90
4404314	2	16	10	2	0	0	5	1	4	17	0	0	0	0	0	0	10	2	0	3000	3000	N	3000	-2845.09	-2838	-2061.71	N	54	20	138	-1	51	0	-3561.71	M	51	42	144	-1	-1	-1	-1	51	18	1535	-1	-1	0	-208.3	2	1	2	0	1	17	-2845.33	MR	0	141	0	0	-2838	-23.3	0	-0.24	-0.24	-1	-1	0	0	0	700
745466	19	9	17	0	0	0	6	0	25	22	0	0	0	0	11	13	17	0	0	2000	19854.5	N	2000	-0.05	9	0	N	24	316	11	-1	110	0	-0.07	M	11	4	42	-1	-1	-1	-1	110	4	552.45	-1	-1	0	629.66	4	0	2	0	1	22	17605.73	MR	0	108	0	0	17612	503.62	17594	17605.78	17064.11	-1	-1	0	0	0	-52.63157895
123412	0	0	10	1	0	0	10	7	10	7	0	0	0	0	0	0	10	1	0	1000	1000	N	2000	-1156.9	-1157	-936.91	N	47	65	48	-1	50	0	-1273.14	M	48	14	54	-1	-1	-1	-1	50	8	200	-1	-1	0	-208.3	1	1	2	0	1	7	-1205.1	MR	0	53	0	0	-1204	-170.3	-28	-48.2	-54.69	-1	-1	0	0	0	
314414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	N	2000	0	0	0	N	43	337	281	-1	-1	0	0	M	281	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	0	0	0	0	1	0	0	0	0	UNKNOWN	0	276	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
2406388	0	0	9	0	0	0	10	1	10	1	0	0	0	0	0	0	9	0	0	145000	153862.95	N	5000	397.32	417	446.8	N	53	69	56	-1	50	0	115924.87	M	50	78	56	-1	-1	-1	-1	50	6	606.19	-1	-1	0	1709.15	3	1	3	0	1	1	-117855.21	MR	0.48	55	0	0	-117837	2360.72	8369	8389.16	7961.96	-1	-1	0	0	0	
1533314	0	0	0	0	0	0	10	5	10	5	0	0	0	0	0	0	0	0	0	1000	1000	N	2000	-154.4	-147	-92.88	N	0	-1	12	-1	-1	0	-175.61	U	12	-1	-1	-1	-1	-1	-1	-1	14	153.2	-1	-1	0	0	1	0	1	0	0	5	-154.4	UNKNOWN	0	11	0	0	-147	-126.04	0	0	0	-1	-1	0	0	0	
2545112	10	0	10	1	0	0	0	0	10	0	0	0	0	0	0	0	10	1	0	2000	2000	N	2000	-2005.89	-2018	-1938.76	N	38	89	38	-1	118	0	-1938.76	F	38	61	102	-1	-1	-1	-1	118	11	77	0	-1	0	-51	1	0	2	0	1	0	-2020.16	MISS	0	115	0	0	-2033	134	5	-14.27	-14.47	-1	-1	0	0	0	-100
3938917	0	0	13	0	0	0	19	1	19	1	0	0	0	0	0	0	13	0	0	2500	2500	Y	2500	-2278.16	-2283	-2261.42	N	39	217	30	-1	40	0	-2358.96	M	21	20	21	39	-1	-1	16	40	20	0	7	-1	0	0	0	0	1	0	0	1	-2278.16	MR	0	39	0	0	-2283	359.01	0	0	0	-1	-1	0	0	0	
4365415	9	0	8	2	0	0	10	3	2	3	0	0	0	0	0	0	8	2	0	1800	1800	N	2000	-1563.27	-1574	-1532.77	N	35	41	142	-1	-1	0	-1562.18	F	142	-1	-1	-1	-1	-1	-1	-1	40	150	-1	-1	0	0	2	0	1	0	0	3	-1563.27	MS	0	139	0	0	-1574	38	0	0	0	-1	-1	0	0	0	-100
1533518	10	4	10	7	10	4	10	11	1	15	0	0	0	0	0	0	10	11	0	126500	132924.1	N	5000	-524.93	-543	0	Y	35	132	189	-1	147	0	-45386.74	F	3	3	3	-1	-1	-1	5	80	26	4922.5	-1	-1	0	0	10	1	2	0	0	22	-47723.63	UNKNOWN	0	144	0	0	-47713	995.03	50	0	0	24	-1	0	0	0	-60
2377324	1	22	10	7	12	1	10	4	50	67	10	0	0	0	30	39	5	8	0	153000	153000	N	2000	-2093.72	-2108	-1949.61	Y	40	127	20	-1	-1	0	-151176.16	F	2	20	19	-1	-1	-1	-1	-1	4	1131.16	-1	-1	0	0	12	1	3	0	0	75	-151001.83	MRS	0	33	0	0	-150986	5265.5	0	0	0	19	9	0	0	0	2100
2782995	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	10	2	1	0	20	N	2000	0	0	0	N	43	99	163	-1	1	0	0	M	1	-1	-1	-1	-1	-1	-1	1	2	1000	-1	-1	0	-288.37	1	1	1	0	1	1	14.67	MR	0	6	0	0	0	-299.8	14	14.67	0	-1	-1	0	0	0	
1931018	8	2	10	5	0	0	10	0	10	2	0	0	0	0	0	0	10	5	0	130500	132532.17	N	2000	2.15	-6	2.34	N	43	27	4	-1	86	0	123248.21	M	4	11	11	-1	-1	-1	-1	86	15	3899.46	-1	4	0	384.03	4	1	3	0	1	10	-124918.4	MR	0.49	84	0	0	-124896	1820.38	2295	2273.83	1285.32	-1	-1	0	0	0	-75
2907419	15	14	2	7	0	0	0	16	17	30	10	3	3	10	7	0	2	7	0	1000	1871.52	N	2000	-880.75	-900	-836.87	N	44	27	36	-1	112	0	-836.87	M	12	111	140	-1	-1	-1	-1	12	0	1062.76	-1	-1	0	-339.37	3	1	2	0	2	35	442.95	MR	0	137	0	0	437	-333.37	1332	1323.7	236.99	7	7	0	0	0	-6.666666667
505313	3	4	21	0	0	0	9	0	10	8	0	0	0	0	10	4	21	0	0	500	4882.16	N	2000	0.22	9	0.22	N	36	312	188	-1	188	0	0.22	M	130	5	130	-1	-1	-1	-1	188	34	560.35	-1	-1	0	104	4	0	2	0	1	8	4363.58	UNKNOWN	0	185	0	0	4363	92.57	4351	4363.36	3877.53	-1	-1	0	0	0	33.333333333
2860612	27	22	19	7	0	0	9	29	57	54	0	0	0	0	24	3	19	7	0	195000	195576.4	N	5000	-3132.52	-3140	-2549.9	N	37	190	144	62	168	0	-191144.22	F	13	2	2	-1	-1	62	16	144	17	2401.75	-1	2	-2	0	9	1	3	1	0	61	-189755.23	MRS	0	165	62	47.81	-189777	2135	50	0	0	-1	-1	0	0	0	-18.51851852
3832418	10	13	10	4	3	1	10	4	2	17	10	18	4	10	0	0	10	5	0	203000	206770.26	N	3000	-888.77	-905	-378.95	Y	53	164	16	2	-1	12	2466.29	F	2	15	80	-1	0	2	-1	-1	0	186104.72	4	-1	2888.62	0	10	1	3	0	0	33	121119.87	MRS	0	78	126493	126505.88	121104	2480.99	0	0	0	-1	-1	0	0	0	30
3091516	3	0	4	10	0	0	10	2	4	3	0	0	0	0	3	1	4	10	0	6000	7545.9	N	2000	-834.3	-819	-23.82	N	21	309	23	41	72	0	-4773.89	F	4	4	4	-1	-1	41	-1	72	0	855.82	9	4	-2	-186.82	10	0	4	1	1	13	-4227.7	MISS	0	71	637	639.17	-4238	-186.14	760	759.07	632.41	-1	-1	0	0	0	-100
1287719	7	20	13	4	0	0	22	0	47	35	0	0	0	0	15	14	13	4	1	200000	200000	N	2000	-16.49	3	0.03	N	44	164	41	-1	47	0	-194011.84	M	7	8	8	-1	-1	-1	7	47	11	3339.91	-1	-1	0	0	8	1	1	0	0	36	-195007.26	MR	0	47	0	0	-195029	8199.88	0	0	0	8	7	0	0	0	185.71428571
2930210	7	5	10	1	0	0	3	7	30	26	1	16	0	0	20	14	10	1	0	180000	180000	N	5000	-1161.67	-1164	-27.92	N	27	218	34	-1	33	12	-88396.39	F	16	16	16	-1	-1	-1	13	33	3	1329.92	-1	-1	0	0	7	1	2	0	0	29	-88681.09	MRS	0	57	0	0	-88673	3861.64	0	0	0	-1	-1	0	14	0	-28.57142857
4576013	0	0	10	1	0	0	3	0	3	0	0	0	0	0	0	0	10	1	0	10000	10000	N	10000	-8591.73	-8612	-8500	N	52	184	132	-1	-1	0	-8613.75	M	132	-1	-1	-1	-1	-1	-1	-1	23	609.99	-1	-1	0	0	1	0	1	0	0	0	-8591.73	MR	0	129	0	0	-8612	302	0	0	0	-1	-1	0	0	0	
459619	18	4	5	7	1	4	18	11	27	22	0	0	0	0	10	7	9	11	0	5000	8255.15	N	5000	-1090.66	-1070	-736.7	Y	39	96	183	-1	86	0	-859.9	F	38	-1	-1	-1	-1	-1	-1	38	7	1418.01	-1	-1	0	443.64	14	1	2	0	2	25	2838.53	UNKNOWN	0	179	0	0	2841	434.96	3912	3929.19	2145.7	-1	-1	0	0	0	-77.77777778
